0x080B790C	thumb	task_wlogo_bks_1
0x080B7C1C	thumb	task_wlogo_bks_2
0x080B7C58	thumb	task_wlogo_bks_3
0x080B7C98	thumb	task_wlogo_bks_obj_0
0x080B7D6C	thumb	task_wlogo_bks_obj_1
0x080B7E10	thumb	task_wlogo_bks_obj_2
0x080B7E50	thumb	task_wlogo_bks_obj_3
0x080B9660	thumb	task_bos_tm_body_0
0x080B9890	thumb	task_bos_tm_body_1
0x080B9D50	thumb	task_bos_tm_body_2
0x080B9F90	thumb	task_bos_tm_body_3
0x080BA928	thumb	task_bos_tm_foot_0
0x080BAB8C	thumb	task_bos_tm_foot_1
0x080BAFA4	thumb	task_bos_tm_foot_2
0x080BB174	thumb	task_bos_tm_foot_3
0x080BB228	thumb	task_bos_tm_clb_0
0x080BB268	thumb	task_bos_tm_clb_1
0x080BB354	thumb	task_bos_tm_clb_2
0x080BB410	thumb	task_bos_tm_clb_3
0x080BB64C	thumb	task_bos_tm_arm_0
0x080BC884	thumb	task_bos_tm_arm_1
0x080BC940	thumb	task_bos_tm_arm_2
0x080BCB70	thumb	task_bos_tm_arm_3
0x080BCBA4	thumb	task_bos_tm_tbl_0
0x080BCC00	thumb	task_bos_tm_tbl_1
0x080BCE78	thumb	task_bos_tm_tbl_3
0x080BCE8C	thumb	task_bos_jf_0
0x080BD1D4	thumb	task_bos_jf_1
0x080BD464	thumb	task_bos_jf_2
0x080BD474	thumb	task_bos_jf_3
0x080BD8E0	thumb	task_bos_jf_map_0
0x080BD9A8	thumb	task_bos_jf_map_1
0x080BDBDC	thumb	task_bos_jf_lamp_0
0x080BDCA0	thumb	task_bos_jf_lamp_1
0x080BE118	thumb	task_bos_jf_lamp_2
0x080BE24C	thumb	task_bos_jf_lamp_3
